id,lang,accept_length
0,en,1.6206896551724137
1,en,1.4545454545454546
2,en,1.471264367816092
3,en,1.4065934065934067
4,en,1.4065934065934067
5,en,1.4069767441860466
6,en,1.3333333333333333
7,en,1.4382022471910112
8,en,1.3414634146341464
9,en,1.5421686746987953
10,en,1.3617021276595744
11,en,1.471264367816092
12,en,1.3617021276595744
13,en,1.6842105263157894
14,en,1.4065934065934067
15,en,1.5058823529411764
16,en,1.4382022471910112
17,en,1.3473684210526315
18,en,1.3617021276595744
19,en,1.4382022471910112
20,en,1.3473684210526315
21,en,1.5238095238095237
22,en,1.4545454545454546
23,en,1.3195876288659794
24,en,1.641025641025641
25,en,1.5185185185185186
26,en,1.3736263736263736
27,en,1.4382022471910112
28,en,1.2190476190476192
29,en,1.5777777777777777
30,en,1.4222222222222223
31,en,1.5421686746987953
32,en,1.3194444444444444
33,en,1.6
34,en,1.7777777777777777
35,en,1.620253164556962
36,en,1.5238095238095237
37,en,1.3195876288659794
38,en,1.2549019607843137
39,en,1.4313725490196079
40,en,1.5058823529411764
41,en,1.3195876288659794
42,en,1.4382022471910112
43,en,1.3763440860215055
44,en,1.3617021276595744
45,en,1.4545454545454546
46,en,1.620253164556962
47,en,1.5737704918032787
48,en,1.5238095238095237
49,en,1.4065934065934067
0,hi,1.0158730158730158
1,hi,1.0158730158730158
2,hi,1.0078740157480315
3,hi,1.0666666666666667
4,hi,1.0078740157480315
5,hi,1.0158730158730158
6,hi,1.024
7,hi,1.0158730158730158
8,hi,1.0406504065040652
9,hi,1.0158730158730158
10,hi,1.0158730158730158
11,hi,1.0158730158730158
12,hi,1.0406504065040652
13,hi,1.0078740157480315
14,hi,1.024
15,hi,1.0078740157480315
16,hi,1.0078740157480315
17,hi,1.0078740157480315
18,hi,1.0158730158730158
19,hi,1.0158730158730158
20,hi,1.0158730158730158
21,hi,1.0078740157480315
22,hi,1.0158730158730158
23,hi,1.0158730158730158
24,hi,1.0078740157480315
25,hi,1.0078740157480315
26,hi,1.032258064516129
27,hi,1.0158730158730158
28,hi,1.0078740157480315
29,hi,1.0158730158730158
30,hi,1.0158730158730158
31,hi,1.0078740157480315
32,hi,1.0158730158730158
33,hi,1.0406504065040652
34,hi,1.0158730158730158
35,hi,1.032258064516129
36,hi,1.0078740157480315
37,hi,1.024
38,hi,1.0491803278688525
39,hi,1.0078740157480315
40,hi,1.0078740157480315
41,hi,1.0847457627118644
42,hi,1.1130434782608696
43,hi,1.024
44,hi,1.024
45,hi,1.024
46,hi,1.0666666666666667
47,hi,1.1636363636363636
48,hi,1.0078740157480315
49,hi,1.0158730158730158
0,gu,1.0158730158730158
1,gu,1.0078740157480315
2,gu,1.0158730158730158
3,gu,1.0078740157480315
4,gu,1.0158730158730158
5,gu,1.032258064516129
6,gu,1.0158730158730158
7,gu,1.0078740157480315
8,gu,1.0158730158730158
9,gu,1.0078740157480315
10,gu,1.0158730158730158
11,gu,1.024
12,gu,1.0406504065040652
13,gu,1.024
14,gu,1.0078740157480315
15,gu,1.0078740157480315
16,gu,1.024
17,gu,1.024
18,gu,1.024
19,gu,1.0078740157480315
20,gu,1.0158730158730158
21,gu,1.0491803278688525
22,gu,1.024
23,gu,1.024
24,gu,1.0078740157480315
25,gu,1.0078740157480315
26,gu,1.0078740157480315
27,gu,1.0078740157480315
28,gu,1.0078740157480315
29,gu,1.0158730158730158
30,gu,1.0078740157480315
31,gu,1.0158730158730158
32,gu,1.0078740157480315
33,gu,1.0078740157480315
34,gu,1.0078740157480315
35,gu,1.0078740157480315
36,gu,1.0078740157480315
37,gu,1.0158730158730158
38,gu,1.0078740157480315
39,gu,1.0078740157480315
40,gu,1.0158730158730158
41,gu,1.0158730158730158
42,gu,1.032258064516129
43,gu,1.0406504065040652
44,gu,1.0078740157480315
45,gu,1.0158730158730158
46,gu,1.0078740157480315
47,gu,1.0158730158730158
48,gu,1.0078740157480315
49,gu,1.0158730158730158
